File,Category,Subcategory,Content
2022-08-24.txt,Social criticism,Business management,"for budget reasons, need to lay off one person in my depart
the narrowed it down to dilbert or this nonplayer character who has no soul
what criteria all fire are you whoever . u using to complains make the the most, decision si. la a
"
2022-08-25.txt,Technology and engineering,Technologic innovations,"dilbert, t want you to collaborate with ted on your protect
are you trying to improve the out come of the project by lowering the average iq applied
thank you for your leader
"
2022-08-26.txt,Corporate mood,Group dynamics,"the keys to success are passion and hard work
those traits are probably genetic,
allit takes is will power willpower s imagi mary your move.
"
2022-08-27.txt,General humor,Humor based on puns and absurd situations,"a new study says drinking water prevents cancer
t was skeptical until t realized t know a guy who drinks water and does not have
what was your nonstem mator in college art history. why do you
"
2022-08-28.txt,General humor,Humor based on puns and absurd situations,"

for example t would need to know if the favor is a reasonable one such as borrowing a stick of gum...
. or is tt more along the lines of help me build an operating system from scratch?
then t would need to compare your request to all other uses of my time
also need to take into account my feelings about you personally.
for example t might harbor negative reerings about a per asks me to do some thing before telling me what it is
try someone, number
"
2022-08-29.txt,Corporate mood,Corporate hierarchy,"as you have been accused of having a relationship with a subordinate. ..
x so what? it hasnt changed any of my decisions as a ceo,
did you recently promote your admin assistant to senior vice president of engineering? she does good work
"
2022-08-30.txt,Corporate mood,Absurd corporate projects,"were going into the pandemic prevention market.
phase one of our marketing plan involves creating demand by unleashing a deadly virus.
isn that tllegal or some thing? not tf you make you maki like an acctdent.
"
2022-08-31.txt,General humor,Comical and paradoxical situations,"they say its easier to ask for forgiveness than permission.
i thought t was playing a or game and t accidentally killed a guy from the marketing department
in my defense, or games are very realistic, and he did look like an ogre. reasonable
"
2022-09-01.txt,General humor,Humor based on puns and absurd situations,"there a new deadly virus coming out of elbonia.
it was made by elbontans, in an elbonian lab, and the main ingredient is elbonian dna. ts
what it called? xb.. i see ven
"
2022-09-02.txt,Social criticism,Business management,"we are replacing traditional per france reviews with a wokeness score assigned by human resources. ...
the more woke you are the more you will get paid.
that that feels. cost you too sub ..two points jective.
"
2022-09-03.txt,Corporate mood,Corporate hierarchy,"your job performance is excellent, but your wokeness score has me concerned.
t have several reports of you using profound without even asking if they are the right ones.
who reported me for that? people who are better than you
"
2022-09-04.txt,Corporate mood,Office politics,"absurd absolute guy. research sholis customers. dislike our new features

this guy thinks. every one of our customers hates the new features
that so ridiculous! bwahahahalt!
to zz a say that. l.
we ge e ae oe ga
b g s

"
2022-09-05.txt,Corporate mood,Absurd corporate projects,"i hired the robert consulting company . to rename all of our failures into successes.
for example our failed attempt at creating a human growth pill ended up turning our volun tears into... well frogpeople.

"
2022-09-06.txt,Corporate mood,Office politics,"your boss ts paying me to rename your total uselessness into something
from now on, you will be described as non
can it bribe you to upgrade that? im open to odiscussing outside thebox thinker. .
"
2022-09-07.txt,Corporate mood,Group dynamics,"dave, your boss hired me to solve all of his problems by renaming stuff.
t realize you identify as white just to prank him, but he asked me to rename you as black he can reach his esg goals.
you are a worthy opponent, but i can change my identity as often tget paid by the hour.
"
2022-09-08.txt,Corporate mood,Corporate hierarchy,"you keep complain ing that your project is doomed because it is underfunded.
your boss paid me to solve that problem by calling it something more inspirational, y
now your doing the impossible. feel better already!
"
2022-09-09.txt,Corporate mood,Group dynamics,"ive successfully renamed most of your problems.
which, as you knol, makes them go away in the real world too.
i dont taccept know bitcoin, you to , google pay thank venmo, or you physical ps ws
"
2022-09-10.txt,Technology and engineering,Technologic innovations,"now that t have removed all of your problems by renaming them t leave you one global reframe. do lp
your no longer a bad manager who makes a lot of mistakes . on ,
x nou you area strong leader whose os. only. weakness ts vs caring too much. ts that one for free
"
2022-09-11.txt,Corporate mood,Office politics,"what do i need to do to earn a
you would need to exceed expectations.
okay, great. what do you expect
that a moving target based on how much you disappoint me at any given moment
tf your doing great, tul raise my expectations for the future,
... you will keep adjusting your expectations, until it s logically impossible for me. to exceed them
haha! t suppose that one way to look at it
because im not you right now,
"
